"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"AA986860",42.8090728741214,-0.175060432588224,0.572765285628168,-0.305640786864781,0.759878162151769,0.999965909459324,"AA986860"
"Aaas",451.065023932892,-0.2629096423288,0.15891008634892,-1.65445534874059,0.0980350285214349,0.999965909459324,"Aaas"
"Aacs",728.977679872953,0.139659013068673,0.117371269592499,1.18989096355143,0.234089250621129,0.999965909459324,"Aacs"
"Aadac",3.2549392298497,4.60384762469992,3.9252358336315,1.17288433608347,0.240842191833112,0.999965909459324,"Aadac"
"Aadacl2fm1",3.11435486975019,1.35455757108689,4.85312338570776,0.279110474519566,NA,NA,"Aadacl2fm1"
"Aadacl2fm2",0.392343136721932,1.42568481004494,5.04239969317203,0.282739349674218,0.77737664977326,0.999965909459324,"Aadacl2fm2"
"Aadacl4",0.614316735895664,-1.23734190008014,3.41136259203986,-0.362711927183401,0.716820089036039,0.999965909459324,"Aadacl4"
"Aadacl4fm2",0.303434739074744,-2.59346909205099,5.02143942107777,-0.516479215335102,0.605519751919391,0.999965909459324,"Aadacl4fm2"
"AAdacl4fm3",0.373193701407253,-2.6606803520851,4.99552222732253,-0.532613054453599,0.59430146354897,0.999965909459324,"AAdacl4fm3"
"Aadat",1.09717414639533,3.23813532120643,2.92434827023706,1.10730153250315,0.268163581991405,0.999965909459324,"Aadat"
"Aagab",1233.74085748935,-0.0251146263371438,0.112455479202093,-0.223329503509654,0.823279066586379,0.999965909459324,"Aagab"
"Aak1",2655.62165164466,0.0202820480696843,0.102286700561477,0.198286267504486,0.842821095324445,0.999965909459324,"Aak1"
"Aamdc",138.731891666114,0.0678224066759269,0.207825930369713,0.326342370055911,0.744165334680656,0.999965909459324,"Aamdc"
"Aamp",2854.01994097772,-0.0200567328542853,0.0707001095023653,-0.283687436914285,0.776649923258676,0.999965909459324,"Aamp"
"Aanat",4.95051341687159,0.49024162448774,1.91694855549773,0.255740626466864,0.798151122659265,0.999965909459324,"Aanat"
"Aar2",707.378016569753,0.0470741773937614,0.0945671939105118,0.497785494600879,0.618635240899266,0.999965909459324,"Aar2"
"Aard",1.31519465873209,-0.105755309122086,2.22308692126199,-0.0475713783885926,0.962057842931898,0.999965909459324,"Aard"
"Aars",3311.09034497107,-0.0106962337261783,0.0952617858909476,-0.112282523638839,0.910599398286607,0.999965909459324,"Aars"
"Aars2",277.977145712308,0.17321010665512,0.14229219195744,1.21728468914814,0.223495917631937,0.999965909459324,"Aars2"
"Aarsd1",400.803109795133,-0.0039957587335942,0.154720161413419,-0.0258257146133486,0.979396351391218,0.999965909459324,"Aarsd1"
"Aasdh",238.298965862948,-0.0946692154467152,0.159676818052136,-0.592880147547809,0.553261364894815,0.999965909459324,"Aasdh"
"Aasdhppt",406.492840070993,-0.0855720952043442,0.0927615314301811,-0.922495498780675,0.356270177133633,0.999965909459324,"Aasdhppt"
"Aass",10.6372178923594,5.03311850610922,1.47881430683627,3.40348242699715,0.000665326929877692,0.229775659245927,"Aass"
"Aatf",505.88132391468,0.0248049796170287,0.109274907288845,0.226996116788843,0.820426761716098,0.999965909459324,"Aatf"
"Aatk",479.381089970093,0.0451826402362279,0.143577604833447,0.31469141924077,0.752995959951645,0.999965909459324,"Aatk"
"AB124611",1231.92541181821,0.0650676227562118,0.159919543891986,0.406877240721499,0.684098152577308,0.999965909459324,"AB124611"
"Abat",25.9153074735359,0.999199788075123,0.508786085559296,1.96388976907009,0.0495428765743201,0.999965909459324,"Abat"
"Abca1",28949.0972814071,-0.253848898582466,0.182090542739291,-1.39408063023853,0.163293257655775,0.999965909459324,"Abca1"
"Abca12",38.918237504112,-1.90894722972605,2.08085111955435,-0.91738770341959,NA,NA,"Abca12"
"Abca13",19.9189682457079,0.0106437066877603,0.47657681855824,0.0223336643187139,0.982181795330916,0.999965909459324,"Abca13"
"Abca14",0.0570789008304916,-0.737244330823276,5.05396118947193,-0.145874553282889,0.88402042021685,0.999965909459324,"Abca14"
"Abca17",2.20595650542214,0.42546199626079,1.2951289610459,0.328509367837163,0.742526562450173,0.999965909459324,"Abca17"
"Abca2",1430.22175409778,-0.0516125397496148,0.156855491874307,-0.32904515572189,0.742121557318408,0.999965909459324,"Abca2"
"Abca3",2081.80025872905,-0.0212213923916687,0.0814133358359596,-0.260662361685165,0.794352893852715,0.999965909459324,"Abca3"
"Abca4",22.4609637619276,-0.522533760821019,0.746373268856747,-0.700097099701074,0.483866666979844,0.999965909459324,"Abca4"
"Abca5",289.320484380126,0.159555262165757,0.24832144932292,0.642535159974318,0.520525767823688,0.999965909459324,"Abca5"
"Abca6",70.5941203525974,1.11946420079537,0.390513061833127,2.86664982610425,0.00414841744600774,0.584400076719345,"Abca6"
"Abca7",1386.39105594032,0.0456670021309567,0.106960731533945,0.426951101362501,0.669414944019359,0.999965909459324,"Abca7"
"Abca8a",69.3204755879086,1.64294628211785,0.726568203369712,2.2612416487511,0.0237442973582055,0.999965909459324,"Abca8a"
"Abca8b",116.642250044127,0.536736824331447,0.337680276136021,1.58948230697147,0.111951545437568,0.999965909459324,"Abca8b"
"Abca9",1076.86115416009,0.322296531125655,0.310224036701858,1.03891540627266,0.298844080609947,0.999965909459324,"Abca9"
"Abcb10",434.471528101712,0.0184082822876721,0.109477708498882,0.168146397472871,0.86646810903411,0.999965909459324,"Abcb10"
"Abcb11",9.01822151000141,3.58395608355128,1.25924672546946,2.84611110043993,0.00442567510072989,0.589694359157754,"Abcb11"
"Abcb1a",161.26729219542,-0.311786149470512,0.309864257201674,-1.00620236837315,0.314318233127497,0.999965909459324,"Abcb1a"
"Abcb1b",641.807632892345,0.0222536135828451,0.14030477089429,0.158609101037709,0.873976857980044,0.999965909459324,"Abcb1b"
"Abcb4",234.818752320669,-0.574719628675393,0.317479099638301,-1.81025972837318,0.0702555190533671,0.999965909459324,"Abcb4"
"Abcb6",330.779165877223,-0.00535376051166828,0.158020925787741,-0.0338800730661434,0.972972783454413,0.999965909459324,"Abcb6"
"Abcb7",1209.32967863947,0.126892766438616,0.118894564798416,1.06727138161245,0.285849307233581,0.999965909459324,"Abcb7"
"Abcb8",608.799659937232,0.0886911411118795,0.150613070391054,0.58886749258614,0.555950165930233,0.999965909459324,"Abcb8"
"Abcb9",48.1403175728315,-0.292022121972357,0.35926289074947,-0.812836865402827,0.41631159600692,0.999965909459324,"Abcb9"
"Abcc1",7039.69171149222,-0.125769108532455,0.231782401184445,-0.542617161138013,0.587393420737655,0.999965909459324,"Abcc1"
"Abcc10",243.07657890082,-0.115494472304005,0.166076663657802,-0.695428663848762,0.486786702387476,0.999965909459324,"Abcc10"
"Abcc12",0.680487842549494,-0.27689829555037,3.47111993047641,-0.0797720335500955,0.936418567413901,0.999965909459324,"Abcc12"
"Abcc2",18.8220114906323,2.83297462514824,1.02367861543281,2.76744535095174,0.00564975168218694,0.679128348582121,"Abcc2"
"Abcc3",2428.97121027672,-0.250673059462744,0.166076901695496,-1.50937943147781,0.131201846307659,0.999965909459324,"Abcc3"
"Abcc4",863.086985984156,-0.131313319608443,0.114492673124853,-1.14691461055544,0.25141691360323,0.999965909459324,"Abcc4"
"Abcc5",5214.3672117893,-0.004672373706221,0.150233941012783,-0.0311006532526724,0.975189268702529,0.999965909459324,"Abcc5"
"Abcc6",2.22066677178316,3.30178402153231,2.07214449989675,1.59341398328969,0.111067350820708,0.999965909459324,"Abcc6"
"Abcc8",0.813329122888554,-0.218316190305382,2.93086481496316,-0.0744886591803196,0.940621564760871,0.999965909459324,"Abcc8"
"Abcc9",201.249741603573,0.134070479244634,0.735651876188962,0.182247179113013,0.855388749332276,0.999965909459324,"Abcc9"
"Abcd1",2273.20278381133,0.0993325539028427,0.158600422769285,0.626306993187158,0.531113600304972,0.999965909459324,"Abcd1"
"Abcd2",304.708180021225,0.199057799609947,0.286518202347876,0.694747481935759,0.487213565900111,0.999965909459324,"Abcd2"
"Abcd3",2052.27229397329,0.2564379279883,0.134953508401029,1.90019460054545,0.057407586606069,0.999965909459324,"Abcd3"
"Abcd4",599.400338358713,0.00549078159817964,0.128212628247413,0.0428255911545937,0.965840563908433,0.999965909459324,"Abcd4"
"Abce1",3334.98022758684,-0.00595575087163022,0.12589933398923,-0.0473056582820341,0.962269618476458,0.999965909459324,"Abce1"
"Abcf1",2894.13104031431,-0.0742167076338937,0.0921136126477259,-0.805708358413038,0.4204110289217,0.999965909459324,"Abcf1"
"Abcf2",1614.65453904589,-0.0048972179657633,0.0838986585967408,-0.0583706348548646,0.953453404869281,0.999965909459324,"Abcf2"
"Abcf3",1275.9529646707,0.00800631130497016,0.106532051029419,0.0751540144736273,0.940092171962446,0.999965909459324,"Abcf3"
"Abcg1",9121.23236281901,0.148944151172505,0.231568968133995,0.643195642199864,0.520097160621138,0.999965909459324,"Abcg1"
"Abcg2",547.240044129491,0.106276117064667,0.164508288213047,0.646022873492145,0.518264542162529,0.999965909459324,"Abcg2"
"Abcg3",618.571233025373,-0.120539688664032,0.189335099880858,-0.636647345050568,0.524354578615696,0.999965909459324,"Abcg3"
"Abcg4",7.2518263675272,-1.18474022415491,0.938710412135115,-1.26209340904209,0.206915176638965,0.999965909459324,"Abcg4"
"Abcg5",1.54103377234185,4.68845973430474,2.52629303602686,1.85586535981525,0.06347275155324,0.999965909459324,"Abcg5"
"Abcg8",1.50737218595995,3.90461609684617,3.34007192928767,1.16902155986769,0.242394945053968,0.999965909459324,"Abcg8"
"Abhd1",30.2226950449268,-0.280081070374072,0.443657029585649,-0.63130087364028,0.527843815809442,0.999965909459324,"Abhd1"
"Abhd10",312.345112168612,0.156510347642486,0.142704381694386,1.0967452140164,0.272752785469489,0.999965909459324,"Abhd10"
"Abhd11",524.133772659801,-0.0281938695843258,0.113571196047618,-0.24824841654837,0.803942207512662,0.999965909459324,"Abhd11"
"Abhd11os",11.486404284712,-0.513467181754339,0.560643638284686,-0.915853042273545,0.359743978688878,0.999965909459324,"Abhd11os"
"Abhd12",4490.69114760192,-0.0528372291644508,0.153446513428531,-0.344336459551167,0.730593268075841,0.999965909459324,"Abhd12"
"Abhd12b",4.54848904920658,-0.463203712272843,2.49133762380612,-0.185925708280834,NA,NA,"Abhd12b"
"Abhd13",996.85497387838,-0.0259392188196833,0.090560750695976,-0.286428928871897,0.774549620388732,0.999965909459324,"Abhd13"
"Abhd14a",165.008281004192,-0.038303361319634,0.197716650408306,-0.1937285567024,0.846388430410925,0.999965909459324,"Abhd14a"
"Abhd14b",232.531665334032,0.21566876486995,0.14292433782115,1.5089715870493,0.131306043907653,0.999965909459324,"Abhd14b"
"Abhd15",69.6570891455777,0.167896062734887,0.347244179109902,0.483510085511753,0.628733600412958,0.999965909459324,"Abhd15"
"Abhd16a",1066.00872732576,-0.092391490641014,0.103474147983958,-0.89289443248509,0.371913708913875,0.999965909459324,"Abhd16a"
"Abhd16b",1.79823331864303,0.0822680977963848,3.58936194541547,0.0229199782711972,0.981714104225088,0.999965909459324,"Abhd16b"
"Abhd17a",1189.16728176267,-0.126665918368842,0.119516064136737,-1.05982337423633,0.289224960845029,0.999965909459324,"Abhd17a"
"Abhd17b",916.251170243749,0.131782383458543,0.0969215639657884,1.35968073632261,0.173930976686211,0.999965909459324,"Abhd17b"
"Abhd17c",852.992378066746,0.055211215004347,0.122984450912731,0.448928418142262,0.65348329505716,0.999965909459324,"Abhd17c"
"Abhd18",427.890213012268,-0.172878580060982,0.271252286514161,-0.637335014877216,0.523906647897493,0.999965909459324,"Abhd18"
"Abhd2",3679.02740400099,0.0878220433973267,0.104455136854468,0.840763279260112,0.40048056249474,0.999965909459324,"Abhd2"
"Abhd3",34.1541407706902,-0.252624176736857,0.388451768884018,-0.650336018452485,0.515475195972196,0.999965909459324,"Abhd3"
"Abhd4",1473.47934279114,-0.0145699921864651,0.0945843272002396,-0.154042351600384,0.877576342341352,0.999965909459324,"Abhd4"
"Abhd5",1727.58447314462,0.139779094950791,0.121540764851612,1.15005936585512,0.250119420943561,0.999965909459324,"Abhd5"
"Abhd6",61.8948092340288,-0.139936767022259,0.411759301161253,-0.339850894995221,0.733968817924443,0.999965909459324,"Abhd6"
"Abhd8",435.866813624114,-0.289858005618929,0.205459767311391,-1.41077744519989,0.158310247013826,0.999965909459324,"Abhd8"
"Abi1",5955.7804874671,0.220088206686225,0.161880212136755,1.35957448894554,0.173964615653857,0.999965909459324,"Abi1"
"Abi2",854.412004716525,0.0989785094231089,0.162350850057306,0.609658091646405,0.542088321314076,0.999965909459324,"Abi2"
"Abi3",838.235289769259,-0.233131665126583,0.141219850267054,-1.65084203591576,0.0987708341921811,0.999965909459324,"Abi3"
"Abi3bp",2072.7974843798,0.689573156958103,0.323806656722439,2.12958301703227,0.0332060543809575,0.999965909459324,"Abi3bp"
"Abitram",520.950501944206,0.0110762087040228,0.134083075504235,0.0826070603047359,0.934163987154694,0.999965909459324,"Abitram"
"Abl1",3215.59662290814,-0.00430447710268626,0.115151094380436,-0.0373811219584689,0.970181124644548,0.999965909459324,"Abl1"
"Abl2",3457.60208596904,0.121256379632182,0.145148175432368,0.835397202003974,0.403494104686163,0.999965909459324,"Abl2"
"Ablim1",716.009746102868,0.353730748047231,0.478936688177986,0.738575174503597,0.460165003550767,0.999965909459324,"Ablim1"
"Ablim2",18.6787680007291,0.0634521446994295,0.460644102575938,0.137746569085771,0.890440713369034,0.999965909459324,"Ablim2"
"Ablim3",77.2304476221273,0.66001960632128,0.482543431221074,1.36779316351091,0.171376828243863,0.999965909459324,"Ablim3"
"Abr",6710.73107941202,-0.169632781966321,0.130788908527398,-1.29699669395732,0.194632324327072,0.999965909459324,"Abr"
"Abra",6.16236944723605,0.621589187667997,1.60008945119273,0.388471524016771,0.697667123196846,0.999965909459324,"Abra"
"Abracl",1849.0251137602,-0.00321003215093454,0.144059983921502,-0.0222826080050354,0.982222522240133,0.999965909459324,"Abracl"
"Abraxas1",178.792568308167,0.226294614577283,0.148451152473853,1.52437088433612,0.127416089045315,0.999965909459324,"Abraxas1"
"Abraxas2",1693.23824064123,0.170257964536765,0.113231859105708,1.50362244231829,0.13267860924342,0.999965909459324,"Abraxas2"
"Abt1",361.387799815152,0.0675177421851213,0.134863081912109,0.500639175880046,0.616625086062221,0.999965909459324,"Abt1"
"Abtb1",670.736067792153,-0.00907805496155572,0.185394220104395,-0.0489662242784262,0.96094621275718,0.999965909459324,"Abtb1"
"Abtb2",579.758935807842,-0.232877425772308,0.348051907567173,-0.669088204113242,0.503439214112505,0.999965909459324,"Abtb2"
"AC020971.1",14.286652728228,-0.0708999191479543,0.683211098958431,-0.103774542386742,0.91734826960144,0.999965909459324,"AC020971.1"
"AC087801.2",0.103215586202112,0.639848102860886,5.05396118947193,0.126603287772327,0.89925439461754,0.999965909459324,"AC087801.2"
"AC099860.1",2.10876135000694,1.89460664974382,1.61135120578789,1.17578752722466,0.239679791795294,0.999965909459324,"AC099860.1"
"AC103362.1",0.775438245156661,1.5542461041504,2.76955909818875,0.561189001226533,0.574668700108131,0.999965909459324,"AC103362.1"
"AC106834.1",1.31004488512972,1.3720356396472,1.77359515958169,0.773590090294787,0.439173234143323,0.999965909459324,"AC106834.1"
"AC109619.1",5.82704805360653,-1.07677056146094,1.12277230767534,-0.959028428204073,0.337544424054951,0.999965909459324,"AC109619.1"
"AC113595.1",42.5794438192775,0.989695392738465,0.700047852811475,1.41375391519841,0.157434168993016,0.999965909459324,"AC113595.1"
"AC115752.1",46.8162286443136,-0.134685367802077,0.264572468204776,-0.509067964312266,0.610704585979567,0.999965909459324,"AC115752.1"
"AC119183.1",0.187402926527009,0.0300820130578606,5.04655989040991,0.00596089488901659,0.995243922165207,0.999965909459324,"AC119183.1"
"AC123856.1",13.8134601093053,-0.60183950317986,0.864252902307183,-0.696369663987482,0.486197356007554,0.999965909459324,"AC123856.1"
"AC124502.1",145.97151724991,0.660839189606963,0.459025597451473,1.43965650995493,0.149964603284273,0.999965909459324,"AC124502.1"
"AC124742.1",24.5545148478438,-0.678794922017502,0.348603092405787,-1.9471856010599,0.0515124873184234,0.999965909459324,"AC124742.1"
"AC125149.1",0.190999024104512,0.887734977933048,5.04664254730377,0.175906054294916,0.860367748881699,0.999965909459324,"AC125149.1"
"AC125149.3",0.199157859514324,-2.30929148013483,5.00801547261604,-0.461119078557584,0.644713174522076,0.999965909459324,"AC125149.3"
"AC132288.1",6.43840546942634,0.129807317534969,0.805396175908181,0.161172006296896,0.871957928585975,0.999965909459324,"AC132288.1"
"AC132444.1",5.25738389278519,-0.276467419391811,0.971019583732895,-0.284718685414136,0.7758596740106,0.999965909459324,"AC132444.1"
"AC132444.2",0,NA,NA,NA,NA,NA,"AC132444.2"
"AC132444.4",0.0551903066390968,-0.409354131153928,5.05396118947193,-0.0809966906763486,0.935444584316888,0.999965909459324,"AC132444.4"
"AC132444.6",1.09015898733051,0.459734122871919,3.39917758483534,0.135248633352643,0.892415296451701,0.999965909459324,"AC132444.6"
"AC133103.1",0.260883189997853,0.296079773042528,4.745398303382,0.0623930288067735,0.9502498463518,0.999965909459324,"AC133103.1"
"AC133103.2",3.09922663710959,-2.83292441961806,1.73479059515054,-1.6330065585652,0.102467617293412,0.999965909459324,"AC133103.2"
"AC133103.6",0.0551903066390968,-0.409354131153928,5.05396118947193,-0.0809966906763486,0.935444584316888,0.999965909459324,"AC133103.6"
"AC133946.1",0.0972839768015455,-0.720454559658822,5.04968288016423,-0.142673228548441,0.886548260904261,0.999965909459324,"AC133946.1"
"AC135859.1",4.96893246275686,0.459272492904969,0.925301821081129,0.496348847955743,0.619648307911643,0.999965909459324,"AC135859.1"
"AC139131.1",0.347759717928981,1.58185404385991,4.44322649502455,0.356014721651313,0.721829540270256,0.999965909459324,"AC139131.1"
"AC139347.1",10.9710733867296,0.930048444333116,0.691497854186155,1.34497661663422,0.178632785997383,0.999965909459324,"AC139347.1"
"AC140192.1",0.290230777389147,-0.362859422820607,5.03342040042798,-0.0720900290366674,0.94253026125613,0.999965909459324,"AC140192.1"
"AC142100.1",0.783937432289871,-1.04484531383324,2.6534174404317,-0.393773440210467,0.693748315069367,0.999965909459324,"AC142100.1"
"AC142112.1",2.04015975209995,-1.60839183086393,5.0275924131169,-0.31991293221536,0.749034334169205,0.999965909459324,"AC142112.1"
"AC147806.1",7.1515575190208,0.599992105114527,1.08559498527199,0.552685037472057,0.580479100750509,0.999965909459324,"AC147806.1"
"AC147806.2",58.9234579381685,-0.168726225926686,0.368653460038398,-0.457682469355128,0.647180584508186,0.999965909459324,"AC147806.2"
"AC149090.1",5900.86797291198,-0.331603572723508,0.151401615330339,-2.19022480044214,0.0285079374656713,0.999965909459324,"AC149090.1"
"AC150312.1",8.52178288401896,-0.136662367796753,0.747596574734831,-0.182802292593738,0.854953149695172,0.999965909459324,"AC150312.1"
"AC151602.1",1.86249228940281,-0.987796340871601,2.22126724851175,-0.444699457723255,0.656536961259813,0.999965909459324,"AC151602.1"
"AC153941.1",0.554951393185401,-0.154617242252446,3.22710737645684,-0.0479120228166085,0.96178635757395,0.999965909459324,"AC153941.1"
"AC154013.1",7.60021951349041,1.69578980777269,0.89678659929258,1.89096247547677,0.0586293535391647,0.999965909459324,"AC154013.1"
"AC154200.1",8.64777942614298,2.06546159100768,1.21638977117747,1.69802610968055,0.0895028340442235,0.999965909459324,"AC154200.1"
"AC154542.1",20.9366565172997,0.0261454280856551,0.552061180804102,0.0473596568546498,0.962226582085025,0.999965909459324,"AC154542.1"
"AC156032.1",0.208407685756644,0.694844586317643,5.05018175726939,0.137588035384561,0.890566011970446,0.999965909459324,"AC156032.1"
"AC156546.1",0.393434658963003,1.12462793273099,5.05095708476008,0.222656402313188,0.823802935446185,0.999965909459324,"AC156546.1"
"AC159819.1",48.3156964954376,-0.185475629923483,0.409480898734169,-0.452953069354016,0.65058253560097,0.999965909459324,"AC159819.1"
"AC160138.1",2.35757740333278,-1.16445776757445,1.41045270758538,-0.825591500737339,0.409035858086076,0.999965909459324,"AC160138.1"
"AC160336.1",61.4821781281835,0.150652100803405,0.72900960751665,0.206653107517467,0.836280781570977,0.999965909459324,"AC160336.1"
"AC160405.1",0.196885026827354,-0.322159827651478,5.04573691763029,-0.0638479240813806,0.949091318177706,0.999965909459324,"AC160405.1"
"AC160966.1",1.27107407450294,-0.822338743243638,2.7347479058098,-0.30070001753969,0.763643255408097,0.999965909459324,"AC160966.1"
"AC161757.1",24.5160164027433,0.00927843382550846,0.501870617243058,0.0184877008271135,0.985249789208341,0.999965909459324,"AC161757.1"
"AC163703.1",1.23200275015032,0.744624386254151,2.3641913699152,0.314959438448868,0.752792451045394,0.999965909459324,"AC163703.1"
"AC167036.1",12.7086783143534,-0.791768244626527,0.66718258473306,-1.18673398068883,0.235332567031539,0.999965909459324,"AC167036.1"
"AC167036.2",3.92150860438034,1.95044061551806,1.23293144260523,1.58195382818424,0.113660111280296,0.999965909459324,"AC167036.2"
"AC168977.1",4.81705542190321,-0.428565423564865,0.96019585119626,-0.446331259431018,0.655357979279426,0.999965909459324,"AC168977.1"
"AC168977.2",1.46614884769057,-2.43377616590701,1.95704479610673,-1.2435975766874,0.213647708516404,0.999965909459324,"AC168977.2"
"AC169382.1",0,NA,NA,NA,NA,NA,"AC169382.1"
"AC169509.1",14.8551848223704,0.423728229152357,0.545193483590691,0.777207068510148,0.437036612561212,0.999965909459324,"AC169509.1"
"AC241534.1",15.2022440875079,0.803675022950727,0.544732520966493,1.47535715606772,0.140116547512503,0.999965909459324,"AC241534.1"
"Acaa1a",2418.38317640478,0.0874311021689642,0.0913122904276383,0.957495445131235,0.338317244320952,0.999965909459324,"Acaa1a"
"Acaa1b",7.50210951770489,2.19652507486245,1.07239074595372,2.04825068022103,0.0405354428609396,0.999965909459324,"Acaa1b"
"Acaa2",1360.89836709181,0.17873613549256,0.102774787587312,1.73910488835324,0.0820163149701058,0.999965909459324,"Acaa2"
"Acaca",1265.88782930542,-0.0294976443573291,0.116358637763328,-0.253506270994053,0.799877015852969,0.999965909459324,"Acaca"
"Acacb",82.5959782113012,0.5715980863608,0.455929985953246,1.25369706746907,0.209952134244251,0.999965909459324,"Acacb"
"Acad10",137.194601984197,-0.312441364190463,0.164197799399514,-1.90283527144145,0.0570620432329472,0.999965909459324,"Acad10"
"Acad11",504.227222538196,-0.0488661806371153,0.138302906951776,-0.353327212812339,0.723843146621759,0.999965909459324,"Acad11"
"Acad12",180.148266884958,-0.231418284633591,0.235061654240784,-0.984500366004141,0.324869551584901,0.999965909459324,"Acad12"
"Acad8",580.681156981006,0.0542389797010252,0.127890634940908,0.424104389864718,0.671489684149472,0.999965909459324,"Acad8"
"Acad9",717.46491948922,0.0515880897020185,0.111274425634458,0.463611377078573,0.64292620169995,0.999965909459324,"Acad9"
"Acadl",2599.83665931792,0.12216430980273,0.10862214715985,1.12467220541085,0.260727963922128,0.999965909459324,"Acadl"
"Acadm",1577.95471291798,0.169557757245236,0.124768565360244,1.35897817495675,0.174153504729573,0.999965909459324,"Acadm"
"Acads",934.747491519402,-0.13552988494182,0.1250196992186,-1.08406823715712,0.278334544704131,0.999965909459324,"Acads"
"Acadsb",1442.35718322548,0.115022388989514,0.0965882029572952,1.19085339066065,0.233711144826643,0.999965909459324,"Acadsb"
"Acadvl",1622.74455450041,-0.0573378877880994,0.109595024251134,-0.523179662397001,0.600849232878066,0.999965909459324,"Acadvl"
"Acan",2.25597086033283,1.17746231365959,2.30782985333443,0.510203259550679,0.609909068836846,0.999965909459324,"Acan"
"Acap1",507.73172240867,-0.11688320913819,0.249623567806367,-0.468237875795674,0.639614489171589,0.999965909459324,"Acap1"
"Acap2",4106.1280482977,0.0858831326921568,0.100915346125601,0.851041352870804,0.394746381789467,0.999965909459324,"Acap2"
"Acap3",917.686478806171,0.0802578991688921,0.147569597420898,0.543864729399379,0.586534561720619,0.999965909459324,"Acap3"
"Acat1",1269.21899196152,0.0117735922401284,0.0761161867058521,0.154679218043685,0.877074214388509,0.999965909459324,"Acat1"
"Acat2",264.209997145267,0.0317579781725426,0.211785849542213,0.149953258167103,0.880801492762714,0.999965909459324,"Acat2"
"Acat3",35.4228239191691,0.756395988991947,0.655964215949649,1.15310556673721,0.248867057041701,0.999965909459324,"Acat3"
"Acbd3",3141.44283468054,-0.00480591424545983,0.0860955666121275,-0.0558206936149353,0.955484649524095,0.999965909459324,"Acbd3"
"Acbd4",210.685298471453,0.129080418484279,0.177252959235892,0.728227156492752,0.466474544697905,0.999965909459324,"Acbd4"
"Acbd5",2161.79192104257,0.110989552356732,0.11948984056391,0.928861833214757,0.352960694837304,0.999965909459324,"Acbd5"
"Acbd6",602.862068620241,-0.116006025116561,0.0870311210003706,-1.33292578313528,0.18255616045359,0.999965909459324,"Acbd6"
"Accs",288.963394820423,0.108754715579197,0.160689061106033,0.676802234269286,0.498531440371367,0.999965909459324,"Accs"
"Accsl",0.190438920158328,-0.84010703634388,5.04744450255638,-0.16644205516641,0.86780908025473,0.999965909459324,"Accsl"
"Acd",557.515875230659,-0.0621360277979444,0.103989426982981,-0.597522552058238,0.550158554779934,0.999965909459324,"Acd"
"Ace",741.654324060135,0.905176215338439,0.426469512230008,2.12248751523943,0.0337968200070526,0.999965909459324,"Ace"
"Ace2",9.59331958029418,-0.258080613334438,3.76774706017646,-0.0684973298930399,NA,NA,"Ace2"
"Acer1",10.3205805766964,-15.1503744789853,4.06475648472373,-3.72725267452647,NA,NA,"Acer1"
"Acer2",46.1250586466233,-0.412691075042288,0.686399213908658,-0.601240599755707,0.547679746631035,0.999965909459324,"Acer2"
