"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Reep1",81.8195671076993,-0.828951651033276,0.365610307733948,-2.26730930036168,0.0233713377255265,0.736275536370628,"Reep1"
"Reep2",15.846108985855,0.299515279893236,0.543489766447847,0.551096448146236,0.581567560131166,0.999994317097505,"Reep2"
"Reep3",4338.53652275385,-0.152370530602875,0.143874568987136,-1.05905116988742,0.28957647648294,0.999994317097505,"Reep3"
"Reep4",831.351572505198,0.0413266911415658,0.104704403217516,0.394698693384581,0.693065267174851,0.999994317097505,"Reep4"
"Reep5",6080.82350681855,0.0153404524722643,0.067356354523009,0.227750634381853,0.819840106140311,0.999994317097505,"Reep5"
"Reep6",16.377761650525,1.41367463446035,0.709614699751677,1.99217213926804,0.0463521739968968,0.879947688176384,"Reep6"
"Reg1",7.42474546367499,-0.91778980402143,1.26220565011822,-0.727131750626742,0.467145250207477,0.999994317097505,"Reg1"
"Reg3g",11.4863081957483,-0.819532261791297,0.952828909326062,-0.86010432069169,0.389731539710843,0.999994317097505,"Reg3g"
"Rel",1834.78992877886,-0.0617376315257812,0.165672737064498,-0.372648105051503,0.709410364832562,0.999994317097505,"Rel"
"Rela",2311.90381564486,-0.118428943034976,0.0889762018226183,-1.3310181892353,0.183183025993304,0.999994317097505,"Rela"
"Relb",1240.18433759378,-0.1097052252601,0.184541327984654,-0.594475104618423,0.552194388512127,0.999994317097505,"Relb"
"Relch",1224.20709940702,-0.103423356598815,0.081127050656755,-1.27483195508234,0.202368727610054,0.999994317097505,"Relch"
"Rell1",1626.0713424332,-0.159532166528685,0.0779178015239774,-2.04744183496492,0.0406147223311766,0.853766309689712,"Rell1"
"Rell2",14.9262973861593,0.0110910847364307,0.44675978384307,0.0248256112961292,0.980194062491333,0.999994317097505,"Rell2"
"Reln",34.3617372570727,-0.505619258107201,1.05925919986375,-0.477332892810595,0.633125091977764,0.999994317097505,"Reln"
"Relt",410.664956203716,-0.259691226892661,0.181590494198216,-1.43009262703582,0.152690436031818,0.999994317097505,"Relt"
"Rem1",175.350475884987,0.266953290969463,0.247998090832018,1.07643284701851,0.281733718742106,0.999994317097505,"Rem1"
"Rem2",4.7184709223788,-1.03884858559732,1.17785741667666,-0.88198161414855,0.377786749945474,0.999994317097505,"Rem2"
"Ren1",0.208358023509943,1.22059726379565,4.42421002763334,0.275890442852368,0.782632214647173,0.999994317097505,"Ren1"
"Renbp",2432.43869646286,0.00264140226023484,0.131439604186238,0.020095938941601,0.983966839747564,0.999994317097505,"Renbp"
"Rep15",16.8685645121368,-1.2443395835058,0.518947895338671,-2.3978121786075,0.0164933199492492,0.666142558657489,"Rep15"
"Repin1",519.818469288455,0.049891413683757,0.137081218519782,0.363955137125931,0.715891510518774,0.999994317097505,"Repin1"
"Reps1",863.488524618838,-0.0664955567554911,0.0979769618041646,-0.678685637225634,0.497337068555578,0.999994317097505,"Reps1"
"Reps2",362.518920180604,-0.294584266414638,0.334025817299252,-0.88192065151276,0.377819718390591,0.999994317097505,"Reps2"
"Rer1",3246.49872257315,-0.0011502224358112,0.0653726083684753,-0.0175948683174446,0.985962050533863,0.999994317097505,"Rer1"
"Rere",2707.56914971936,-0.106984360449169,0.141675147899047,-0.755138512545636,0.450165877228884,0.999994317097505,"Rere"
"Rerg",17.8400550379715,0.337133471023623,0.388222914524554,0.86840178261116,0.385174419333056,0.999994317097505,"Rerg"
