"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"MANNO_MIDBRAIN_NEUROTYPES_HPROGM","MANNO_MIDBRAIN_NEUROTYPES_HPROGM",288,-0.375096610013788,-1.87588749730501,2.11769553471228e-08,3.00197650799078e-07,2.15685633407395e-07,2394,"tags=29%, list=13%, signal=25%","Dcc/Gins2/Slc7a11/Cenpq/Dmrta2/Ift88/Cenpw/Ncapg2/Slf1/Rps19/Col2a1/Ccn1/Rpl18/Melk/Uhrf1/H2bc4/Hmga2/Ccn2/Ucp2/Tyms/Nuf2/Kcng1/Mcm5/Arap2/Bdh2/Ccnd1/Mcm2/Ajuba/Jade1/Cdca5/Rpl23a/Kif15/Cemip2/Rcor2/Dsg2/Chek1/Hmgb2/Hk2/Kif11/Rbp1/Troap/Bub1b/Wnt5a/Spag6/Foxm1/Ska3/Spc25/Trim59/Aurkb/Ncapg/Plk1/Rai14/Fanci/Hjurp/Ckap2l/Mcm3/Cap2/Prc1/Cenpu/Dsc2/Cdk1/Tacc3/Nusap1/Cenpf/Corin/Cdca8/H4c11/Gtse1/Birc5/Mad2l1/Ccnb2/Sh3rf1/Cks1b/Ttk/Pbk/Ddit4/Cenpe/Nrcam/Top2a/Hmmr/Cdca3/Ncaph/Bub1"
"MENON_FETAL_KIDNEY_8_CONNECTING_TUBULE_CELLS","MENON_FETAL_KIDNEY_8_CONNECTING_TUBULE_CELLS",246,-0.397243932643408,-1.9435340294807,2.41023239987353e-08,3.3711117166231e-07,2.42207213797817e-07,3178,"tags=34%, list=18%, signal=28%","Ndufb9/Krt19/Plxnb1/Slc25a5/Krt8/Phgdh/Cd24a/Lrpap1/Ndufa1/Scube3/Hsp90aa1/Gstm5/Atp5g1/Kcnj15/Ndufa3/Aif1l/Eci1/Cox6b1/Atp5g3/Defb1/Pebp1/Rab3ip/Cox5b/Scin/Ptprf/Cox7a2/Igfbp3/Ndufa6/Cox4i1/Pdha1/Micos13/Tma7/Nop10/Prmt2/Cox6a1/Slc8a1/Atp5b/Ndufa10/Jade1/Rgl3/Ndufb10/Cox7c/Atpif1/Cisd1/Llgl2/Atp5h/Micos10/Pawr/Cops9/Pfkl/Uqcrq/Cox7b/Myo10/Ndufa2/Romo1/Arl4c/Chchd10/Serf2/Ivns1abp/Uqcr10/Lhx1/Pnkd/Ost4/Ndufb2/Ndufa4/Ndufa13/Sec61g/Atp5e/Ndufb7/Ctdspl/Ndufa5/Atp5k/Mal/Cyc1/Polr2l/Uqcr11/Epcam/Hoxa9/Ldhb/Bex1/Wfdc2/Lman2/Cox8a"
"RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS",173,0.452195492780059,2.03558613368749,2.51105735784515e-08,3.46591995839416e-07,2.49018984517608e-07,3280,"tags=38%, list=18%, signal=31%","Cfd/Sfrp4/Tnxb/Angptl1/Lama2/Add3/Adh1/Efemp1/Lsp1/Mfap5/Dpt/Emp1/Igfbp6/Spon2/C1s1/Scn7a/Chrdl1/Pi16/Fxyd1/Cxcl12/Ccn5/Mme/Dcn/S100a10/Nova1/Aldh1a7/Mgst1/Abca8b/Col3a1/Serping1/Lamc1/Cilp/Lgals3bp/Islr/Lmna/Anxa1/S100a4/Arl6ip5/Ackr3/Fcgrt/Tmem59/Vit/Cfh/Nr3c1/Selenop/Plpp3/Apod/C3/Rbpj/Sdc2/Nupr1/Ap3s1/Htra3/Nfia/Abca9/Hsd11b1/Jund/Fstl1/Gsn/Vim/Cyb5a/Pdgfrl/Col6a2/Dbi/Tmed2/Anxa2"
"HU_FETAL_RETINA_BLOOD","HU_FETAL_RETINA_BLOOD",252,-0.389747388049006,-1.90588089829395,2.62879700724149e-08,3.58130916960562e-07,2.57309454160617e-07,3068,"tags=35%, list=17%, signal=30%","Ndufb6/Ccnd3/Slc2a1/Specc1/Rps12/Ppp1r15a/Ermap/Eif3k/Tcf19/Ada/Plxnd1/Atp5j2/Tal1/Tent5c/Oaz1/Cenph/Prdx6/Syngr2/Taldo1/Rbm38/Nbas/Glrx5/Cox6b1/Myl6/Cenpw/Slc25a39/Melk/Ftl1/H2bc4/Hps1/Ucp2/Tyms/Slc25a37/Tma7/Galnt2/Arid3a/Alad/Gmpr/Nuf2/Prdx5/Gng11/Guk1/Uros/Tubg1/Hbq1b/Myh9/Dct/Rap1gap/Rpl29/Ybx1/Dhfr/Cit/Pcbd2/Lgals1/Gsto1/Cox7b/Tgm2/Serf2/Troap/Hint2/Dcxr/Rpl35/Rps2/Elob/Ubac1/Atp5e/Aurkb/Cks2/Calm3/Adipor1/Fth1/Galnt10/Uba52/Ybx3/Cenpf/Tubb1/Aurka/Birc5/Xk/Polr2l/Ttll12/Cpox/Osbp2/Anln/Mki67/Ube2c/Rrm2/Ndc80/Bub1"
"DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS","DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS",94,-0.515052052623372,-2.21402174129507,4.89799669093136e-08,6.58717760100897e-07,4.73274713995527e-07,2722,"tags=39%, list=15%, signal=34%","Cysrt1/Duoxa1/Thoc3/Jup/Tmprss11f/Bnipl/Tmprss11b/Crct1/H2bc4/Nectin1/Slc28a3/Pglyrp4/Fosl1/Trim29/Krt6b/Spink5/Lypd3/Krt16/Ly6d/Dsp/Grhl3/Tmprss11e/Piga/Irf6/Gsdmc2/Tmprss11d/Sprr1a/Serpinb5/Pkp1/Krt6a/S100a14/Krt14/Sfn/Krt17/Prss27/Dsg3/Rnf222"
"MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL","MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL",243,-0.389935127943337,-1.90545913294479,6.75370836074464e-08,8.96789882331788e-07,6.44324475188962e-07,3777,"tags=36%, list=21%, signal=29%","Akap9/Fkbp2/Itm2c/Nudt4/Ndufa8/Clcnka/Uqcrc2/Got1/Mdh1/Cox6c/Ndufb9/Mrpl41/Papss2/Ndufb6/Slc25a5/Eif3k/Uqcrc1/Cd24a/Ndufa1/Prdx3/Idh2/Acpp/Tomm7/Gstm5/Atp5g1/Ndufa3/Eci1/Cox6b1/Atp5g3/Defb1/Pebp1/Apoe/Cox5b/Cox7a2/Ftl1/Ndufb5/Ndufa6/Cox4i1/Pdha1/Micos13/Spint2/Ndufv1/Cox6a1/Prdx5/Atp5b/Atp5o/Ndufa10/Bex3/Cox7c/Iscu/Atp5d/Cisd1/Atp5h/Micos10/Atp5mpl/Uqcrh/Uqcrq/Cox7b/Ndufa2/Slc25a4/Chchd10/Serf2/Ndufs7/Hint2/Ivns1abp/Hspe1/Uqcr10/Pnkd/Ndufb2/Ndufa4/Ndufs3/Atp5e/Ndufb7/Ctdspl/Ndufa5/Pkp4/Atp5k/Cystm1/Mal/Cyc1/Dusp9/Polr2l/Uqcr11/Epcam/Ldhb/Bex1/Tfap2b/Cox8a"
"TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL","TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL",122,-0.479960402793722,-2.13332589447639,6.9196807214058e-08,9.07343134594335e-07,6.51906762700862e-07,3500,"tags=50%, list=20%, signal=41%","Pask/Rpl34/Rpl24/Rpl8/Dgka/Rpl3/Rps12/Rplp0/Rps15a/Ifitm1/Rpl13a/Rpl35a/Rpl14/Rpl10a/Rps13/Rps3/Rpl15/Rps5/Oxnad1/Tmc8/Rps27a/Rps19/Rpl18/Rps23/Rpl39/Rpl37a/Tle5/Rps7/Rpl4/Rpl27/Rps8/Rpl13/Rpl5/Rpl18a/Rpl23a/Rpl29/Rps20/Rpl28/Rpl12/Rpl31/Rplp2/Rpl11/Rps16/Rpl37/Rpl19/Rps28/Rpl26/Rps15/Rps21/Rpl35/Rps2/Rpl36/Aqp3/Rpl32/Rpl27a/Rpl38/Rplp1/Rps29/Mal/Ldhb/Nell2"
"DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS","DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS",161,-0.437141974075447,-2.02063792512709,7.61149413708869e-08,9.85735475284695e-07,7.08229993782391e-07,2722,"tags=36%, list=15%, signal=31%","Cysrt1/Duoxa1/Gpr87/Clic3/Ppdpf/Cers3/Ptges/S100a9/Trp53inp2/Bnipl/Naprt/Pax9/Phlda3/AI661453/Fabp3/Tmprss11b/B3gnt3/Ovol1/Ttc9/Crct1/Ivl/Ttc22/Pof1b/Kcng1/Adgrf4/Fam83a/Tmem79/Cdkn2b/Spink5/Rnf223/Lypd3/Krt16/Tacstd2/Ethe1/Sprr1b/Lcn2/Gjb2/Grhl3/Tmprss11e/Amn/Perp/Ppp1r13l/Fth1/Tmprss11d/Serpinb5/Prss22/Cnfn/Dsc2/Ybx3/Pkp1/Mal/Krt14/Sfn/Thap1/Krt17/Serinc2/Prss27/Rnf222"
"DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS","DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS",132,-0.466884096103833,-2.10550369208351,8.8281902185027e-08,1.12936238283041e-06,8.11422875025408e-07,2405,"tags=36%, list=13%, signal=32%","Lypd5/Depp1/Sp6/Inhba/Prkcz/Gdf15/Maff/Angpt2/Scin/Krt18/Phlda2/Eps8l1/Spire2/Aldh4a1/Pgf/Krt7/Trim29/Tnfrsf12a/Slc19a3/Trp63/Cldn7/Tgm2/Cldn4/Ncmap/Muc15/Usp43/Spint1/Hsd17b1/Synb/Esrp1/Ass1/Zfp457/Perp/Cap2/Sdc1/Ppp1r13l/Nfe2l3/Grhl2/Tfap2c/Ap1m2/Tns4/Dusp9/Itgb4/Serinc2/Itgb6/Cnksr1/Grip1/Sptlc3"
"TRAVAGLINI_LUNG_BASAL_CELL","TRAVAGLINI_LUNG_BASAL_CELL",180,-0.410414954835727,-1.9449893228574,1.30319638816874e-07,1.64705182070965e-06,1.18337173611771e-06,3905,"tags=45%, list=22%, signal=36%","Rpl6/Rab34/Hmgb3/Thbd/Lgals7/Npm1/Ngfr/Cdk4/Ccnd2/Basp1/Dst/Clu/Rpl8/Ets2/Tle3/Prmt1/Imp3/Rpl3/Rpl9/Dkk3/Rplp0/Tgfbi/Ifitm1/Rpl13a/Npm3/Rpl14/Rpl10a/Arg2/Blcap/Gpr87/Ch25h/Rps3/Vsnl1/Lrrc8a/Isyna1/Rpl15/Fbln1/Spock3/Aldh7a1/Rps5/Rgs12/Itga2/Hcar2/Kctd1/Hnrnpa1/Palld/Rps7/Rpl4/Rpl13/Rpl5/Rpsa/Cald1/Impdh2/Rpl29/Rpl12/Trp63/Spink5/Gpc1/Lgals1/G0s2/Tacstd2/Cnn2/Rps2/Ahcy/Cldn1/Aqp3/Rpl32/Perp/Cdh3/Tpm2/Serpinb5/Rplp1/Ybx3/Pkp1/Syt8/Sfn/Tns4/Krt17/Krt5/Itgb4/Lamb3"
"TRAVAGLINI_LUNG_CLUB_CELL","TRAVAGLINI_LUNG_CLUB_CELL",105,-0.495081496039908,-2.15092457748056,1.33047259164204e-07,1.66150684361011e-06,1.19375736292694e-06,3465,"tags=54%, list=19%, signal=44%","Rpl34/Fau/Rpl24/Crtac1/Clic6/Rps12/Rps15a/Rpl13a/Rpl35a/Rps13/Cracr2b/Rps3/Rpl15/Sox4/Rps5/Gdf15/Rps19/Ssr4/Rpl18/Rpl21/Rps23/Areg/Rpl39/Rpl37a/Slpi/Dapk1/Rps7/Rpl27/Rps8/Rpl13/Rpl5/Rpl18a/Rpl23a/Rpl29/Rps20/Rnf145/Ptgs2/Rpl12/Rpl31/Rplp2/Rpl11/Rps16/Rpl37/Rpl19/Rps28/Rpl26/Rps15/Gprc5a/Rps21/Rpl35/Rpl36/Fam20a/Rpl32/Rpl27a/Rpl38/Rps29/Fabp5"
"HE_LIM_SUN_FETAL_LUNG_C0_ADVENTITIAL_FIBROBLAST","HE_LIM_SUN_FETAL_LUNG_C0_ADVENTITIAL_FIBROBLAST",68,0.574248212158663,2.22626353236474,1.71402869463846e-07,2.11531305961853e-06,1.51980748651534e-06,2213,"tags=40%, list=12%, signal=35%","Scara5/Pamr1/Tnxb/Angptl1/Ptgis/Clec3b/Mfap5/Adamtsl3/Dlk1/Emp1/Cd34/Igfbp6/Spon2/Pros1/Chrdl1/Gfra1/Entpd2/Ssc5d/Thbs3/Anxa1/Fmo1/Prelp/Itm2a/Cfh/Ntrk3/Tent5a/Htra3"
"DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS","DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS",58,-0.595596373397993,-2.31897977873432,1.95579695261905e-07,2.38561744569463e-06,1.71401544440053e-06,2624,"tags=48%, list=15%, signal=41%","Gpr87/S100a9/Pax9/Tmem40/Tmprss11b/Foxn1/Nectin1/Gjb3/Krt6b/Trp63/Spink5/Lypd3/Krt16/Tacstd2/Ly6d/Aqp3/Serpinb5/Pkp1/Krt6a/Sfn/Fgfbp1/Fat2/Tns4/Krt17/Krt5/Dsg3/Gjb6/Col17a1"
"LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB","LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB",271,-0.367484855500299,-1.82416303108475,2.21062129944147e-07,2.66545027944149e-06,1.91506938947379e-06,3465,"tags=37%, list=19%, signal=31%","Rpl34/Fau/Rpl24/Clu/Rpl8/Ran/Nfe2l2/Hnrnpm/Rpl7a/Rpl3/Eef2/Rps12/Rpl9/Krt8/Rplp0/Rack1/Ppia/Rpl13a/Cd24a/Rpl14/Hif1a/Rpl10a/Rps9/Rps13/Arf1/Hsp90aa1/Rpl15/Eef1b2/Tmsb10/Rps5/Myl6/Gdf15/Hsp90ab1/Pebp1/Rps27a/Rps19/Ptma/Itga2/Krt18/Rpl18/Ftl1/Pfkfb3/Rpl21/Ehf/Rps23/Rps18/Psma7/Rpl37a/Slpi/Rps7/Rpl4/Cpe/Rps17/Hsp90b1/Rps8/Rpl13/Rpl5/Rpsa/Bex3/Dusp6/Eef1d/Ppib/Rps20/Ybx1/Srp14/Rpl12/Rpl31/Rplp2/Rpl11/Edil3/Hmgb1/Pdia3/Rps16/Rpl19/Rps28/Tgm2/Rps15/Serf2/Tacstd2/Hspa5/Edf1/Rpl35/Ndufa4/Rps2/Slc34a2/Dsp/Cd59b/Rpl32/Ermp1/Hspd1/Fth1/Rplp1/Uba52/Pdia6/Odc1/Cystm1/Tpm1/Hspa8/Epcam/Ldhb/Itgb6"
"KEGG_ALZHEIMERS_DISEASE","KEGG_ALZHEIMERS_DISEASE",151,-0.433046574423077,-2.00025489038706,2.46635646356031e-07,2.94000901167586e-06,2.11233400467605e-06,3211,"tags=38%, list=18%, signal=31%","Ndufa7/Cox7a2l/Ndufb9/Nos1/Il1b/Ndufb6/Uqcrc1/Capn1/Grin1/Cdk5r1/Plcb1/Ndufa1/Bace1/Eif2ak3/Atp5g1/Atp2a2/Ndufa3/Cox6b1/Sdhb/Atp5g3/Cacna1c/Apoe/Cox5b/Cox7a2/Ndufb5/Ndufa6/Cox4i1/Ndufs5/Itpr3/Ndufv1/Cox6a1/Atp5b/Atp5o/Ndufa10/Ndufb10/Cox7c/Atp5d/Atp5h/Uqcrh/Uqcrq/Atp5g2/Cox7b/Ndufa2/Ndufs7/Uqcr10/Ndufb2/Ndufa4/Ndufv3/Ndufs3/Atp5e/Ndufb7/Ndufa5/Calm3/Cyc1/Uqcr11/Cacna1f/Cox8a"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",198,-0.400094061861301,-1.91278916424391,2.56060406721764e-07,3.01806029945091e-06,2.16841219648472e-06,3231,"tags=36%, list=18%, signal=30%","Rhot2/Ndufa7/Cox7a2l/Timm8b/Ndufb6/Slc25a5/Nnt/Uqcrc1/Ndufa1/Prdx3/Idh2/Atp5j2/Mtrr/Phb2/Fdx1/Atp5g1/Ndufa3/Eci1/Cox6b1/Sdhb/Atp5g3/Idh3b/Cox5b/Isca1/Cox7a2/Ndufb5/Mrpl11/Cox10/Ndufa6/Cox4i1/Pdha1/Ndufv1/Cox6a1/Timm13/Atp5b/Bdh2/Idh3a/Atp5o/Cox7c/Iscu/Atp5d/Fh1/Atp5h/Uqcrh/Grpel1/Mdh2/Uqcrq/Atp5g2/Cox7b/Ndufa2/Slc25a4/Aco2/Ndufs7/Uqcr10/Ndufb2/Ndufa4/Ndufs3/Atp5e/Ndufb7/Oxa1l/Polr2f/Idh3g/Ndufa5/Atp5k/Gpx4/Cyc1/Mrpl34/Uqcr11/Ldhb/Echs1/Cox8a"
"LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA","LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA",310,-0.352721299873329,-1.77554308673497,2.62430112988955e-07,3.05876876139348e-06,2.19766036140458e-06,3136,"tags=33%, list=18%, signal=27%","Krt19/Rpl7a/Rpl3/Eef2/Rps12/Rpl9/Krt8/Rplp0/Mns1/Rack1/Ppia/Rpl13a/Cd24a/Rpl14/Rpl10a/Arg2/Rps9/Rps13/Crem/Arf1/Hsp90aa1/Prdx6/Gstm5/Rpl15/Myo1b/Aif1l/Tmsb10/Rps5/Myl6/Atp5g3/Gdf15/Hsp90ab1/Pebp1/Tgfbr1/Rps27a/Rps19/Ptma/Scin/Krt18/Rpl18/Igfbp3/Ftl1/Pfkfb3/Rpl21/Cox4i1/Rps23/Rps18/Psma7/Rpl37a/Slpi/Rps7/Rpl4/Guk1/Atp5b/Hsp90b1/Rps8/Rpl13/Rpl5/Rpsa/Bex3/Dusp6/Cox7c/Iscu/Eef1d/Myh10/Llgl2/Fxyd4/Ppib/Rps20/Ybx1/Srp14/Rpl12/Rpl31/Rplp2/Rpl11/Chchd2/Pdia3/Rps16/Rpl19/Rps28/Myo10/Rps15/Serf2/Tacstd2/Ivns1abp/Rpl35/Ndufa4/Rps2/Dsp/Aqp3/Rpl32/Hspd1/Fth1/Rplp1/Uba52/Pdia6/Cystm1/Mal/Epcam/Ldhb/Wfdc2"
"TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL","TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL",157,-0.419572340921574,-1.93021862359186,2.67551041744158e-07,3.08418728340243e-06,2.21592302936746e-06,1969,"tags=32%, list=11%, signal=29%","Tbc1d1/Myh11/Rps27a/Angpt2/Ptma/Krt18/Rpl18/Rpl21/Lpp/Rpl37a/Map1b/Cox6a1/Ubl5/Entpd1/Hacd1/Rpl27/Rpl5/Cox7c/Rpl23a/Rpl31/Rps16/Uqcrq/Kcnmb1/Hspb1/Rab20/Tgm2/Rps21/Jph2/Ndufb2/Ndufa4/Aldoc/Ndufb7/Nexn/Csrp1/Des/Acta2/Rpl27a/Cap2/Myl9/Tagln/Cnn1/Rpl38/Tpm2/Rplp1/Ppp1r12b/Actn1/Lmod1/Tpm1/Nol3/Actg2"
"JONES_OVARY_GRANULOSA","JONES_OVARY_GRANULOSA",91,-0.501099334044313,-2.12830406520781,4.01296775107014e-07,4.57565562051368e-06,3.28751133840529e-06,3746,"tags=46%, list=21%, signal=37%","Fscn1/Chgb/Ccnd2/Amh/Itgb1/Prr15/H2bc6/Grem1/Ralb/Ptges/Serpine2/Ifi27/Ihh/H3c3/Inhbb/Ppp1r13b/H2bc4/Ifi27l2b/Nectin1/Spint2/Atpif1/H3c10/H4c1/Myo10/Hmgb2/Lama1/Vegfa/Rbp1/Plekhh1/Ckap2/H2ac18/H3c11/Hsd17b1/Fhod3/Foxl2/Ppp1r13l/Cdh3/H4c11/Stmn1/H1f5/H3c7/Bub1"
"SU_HO_CONV_CENT_CHONDROSARCOMA_C4_HIGH_GRADE_CHONDROSARCOMA_1","SU_HO_CONV_CENT_CHONDROSARCOMA_C4_HIGH_GRADE_CHONDROSARCOMA_1",91,-0.500077905706547,-2.12396578348222,4.10908560378419e-07,4.63487182620388e-06,3.33005692394961e-06,3318,"tags=48%, list=19%, signal=40%","Rpl8/Ecscr/Slc2a1/Rps12/Rpl9/Rack1/Rps15a/Rpl14/Rpl10a/Fbln2/Rps13/Gadd45g/Cd79b/Rps3/Rps10/Rab4a/Cd82/Rps23/Rps18/Rpl39/Rpl27/Cox7c/Rpl23a/Rpl29/Rps20/Rpl28/Rpl12/Rpl31/Rplp2/Rpl11/Fbl/Rpl37/Rpl19/Atp5g2/Rpl26/Rpl22/Rpl35/Dsp/Rpl32/Perp/Rpl27a/Rpl38/Ybx3/Wfdc2"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",110,0.48939764377474,2.07467829716619,4.30913171452899e-07,4.80880762610736e-06,3.45502610033904e-06,2991,"tags=38%, list=17%, signal=32%","Ttr/Slc27a5/Gnmt/Abca6/Aldh8a1/Nr1h4/Akr1d1/Apoa1/Slc27a2/Gc/Cyp8b1/Abcd3/Nr1i2/Hacl1/Bbox1/Pnpla8/Cyp7a1/Aldh1a7/Agxt/Abca8b/Tfcp2l1/Bcar3/Lipe/Bmp6/Idi1/Pex1/Phyh/Serpina6/Slc23a1/Nr3c2/Nr0b2/Abcg8/Pipox/Hao1/Lck/Abca9/Cyp27a1/Crot/Hsd3b3/Pex11g/Pex12/Acsl1"
"RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS","RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS",271,0.379558421879849,1.82254495037252,4.66025522973281e-07,5.14590287998917e-06,3.69722187754979e-06,2756,"tags=31%, list=15%, signal=27%","Cfd/Klf4/Scara5/Tnxb/Ntrk2/Add3/Tppp3/Il6st/Ptgis/Efemp1/Lsp1/Mfap5/Eln/Efhd1/Krt10/Ddx24/Ahnak/Gfpt2/Abi3bp/Prg4/Igfbp6/Tgfbr3/Olfml2a/Adamts5/C1s1/Gypc/Medag/Chrdl1/Pi16/Fxyd1/Ccn5/Dcn/Anxa7/Igfbp5/S100a10/Glud1/Plpp1/Nova1/Mgst1/Col14a1/Col3a1/Serping1/Myadm/Zfp36l2/Sema3c/Osr2/Pam/Islr/Lmna/Anxa1/S100a4/Zyx/Arl6ip5/Ackr3/Cd55/Vit/Itgb1bp1/Uap1/Anxa5/Creb5/Lamb2/Celf2/Crip1/Fbn1/C3/Rbpj/Nid1/Sdc2/Nupr1/Rnh1/Rnf7/Ap3s1/Htra3/Ebf1/Arl4d/Ntm/Fndc1/Rap1a/Eif5/Jund/Fstl1/Ugp2/Gsn/Vim"
"SU_HO_CONV_CENT_CHONDROSARCOMA_C5_CHON2","SU_HO_CONV_CENT_CHONDROSARCOMA_C5_CHON2",251,-0.3645226463426,-1.78208864715398,6.12756325646578e-07,6.6956394333673e-06,4.81067466187445e-06,4567,"tags=38%, list=25%, signal=29%","Emg1/Atf5/Tbcb/Lonp1/Polr2i/Fgf2/Upp1/Prelid1/Tmem147/Xrcc6/Prph/Safb2/Ercc1/Mrpl57/Cmss1/Clta/Sqstm1/Zfp593/Ndufa8/Exosc5/Cox17/Cdk4/Thap7/Got1/Nudt2/Rpl36al/Mars1/Ccdc85b/Imp3/Cox7a2l/Ndufb9/Hnrnpm/Eif3k/Sap18/Stoml2/Arg2/Drap1/Rexo4/Scoc/Phb2/Snf8/Brms1/Ndufa3/Spcs1/Fam207a/Serpine2/Mea1/Sephs2/Sec61a1/Cox6b1/Rps5/Psmg1/Gdf15/Cfap298/Cox5b/Krt18/Iars/Rpl21/Ndufa6/Bud23/Micos13/Rbm42/Ccdc124/Kcng1/Cct7/Prdx5/Ccnd1/Dedd2/Tomm40/Gtf2e2/Atp5d/Shmt2/Atp5h/Tnfrsf10b/Grpel1/Uqcrq/Slc25a4/Ndufs7/Nudc/Hint2/Edf1/Grcc10/Gfpt1/Lcn2/Sec61g/Pet100/Srprb/Atp5k/Snrpd2/Ccdc107/Fkbp4/Trmt112/Mrpl34/Uqcr11/Bex1"
"TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL","TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL",377,-0.327933076811933,-1.66416884857588,6.75620844004294e-07,7.30645634392273e-06,5.2495336332835e-06,2604,"tags=26%, list=15%, signal=23%","Tomm7/Taf15/Oaz1/Synpo/Ptprn2/Ptp4a3/Tnip1/Sec14l1/Ndufa3/Tmsb10/Ifi27/Cox6b1/Cfdp1/Myl6/Tceal3/Maff/Rps27a/Ptma/Rbm17/Cox7a2/Ftl1/Cox4i1/Ifi27l2b/Ndufs5/Tma7/Rpl39/Rpl37a/Tle5/Dctn1/Rps7/Lsm3/Ubl5/H2az2/Prdx5/Guk1/Pdap1/Rpl27/Ptms/Dynlrb1/Ccnd1/Myh9/Cox7c/Iscu/Atpif1/Nedd8/Atp5h/Rps20/Ybx1/Calr/Tada3/Atp5mpl/Rpl31/Rplp2/Hmgb1/Cops9/Lgals1/Pak4/Rpl37/Uqcrq/Fbxo21/Rps28/Ndufa2/Romo1/Ssu72/Rpl22/Hmgn2/Serf2/Uqcr10/Rps21/Rpl35/Ost4/Ndufa4/Elob/Ndufa13/Naa38/Sec61g/Atox1/Atp5e/Rps26/Polr2f/Anapc13/Pet100/Calm3/Rpl27a/Myl9/Cdc25b/Tagln/Rpl38/Fth1/Rplp1/Atp5k/Gpx4/Rps29/Uba52/Snrpd2/Tpm1/Polr2l/Uqcr11/Ddit4"
"LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA","LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA",313,-0.339687058242808,-1.70912177450446,7.01309790194533e-07,7.50687724402108e-06,5.39353179139942e-06,3678,"tags=34%, list=21%, signal=27%","Clcnka/Bmpr1b/Fdft1/Gstp1/Mdh1/Rpl34/Fau/Rpl24/Clu/Rpl8/Nfe2l2/Hspa4l/Rpl7a/Rpl3/Map1lc3b/Eef2/Slc25a5/Rps12/Rpl9/Eif3k/Rplp0/Itga6/Cnn3/Rack1/Ppia/Rpl13a/Cd24a/Rpl35a/Rpl14/Idh2/Rpl10a/Rps9/Rps13/Arf1/Rps3/Hsp90aa1/Prdx6/Rpl15/Rps5/Myl6/Atp5g3/Hsp90ab1/Pebp1/Slc25a39/Cbr1/Hsph1/Rps27a/Rps19/Cox5b/Scin/Krt18/Rpl18/Ftl1/Phldb2/Rpl21/Grb14/Cox4i1/Rps23/Rps18/Psma7/Rpl37a/Rps7/Rpl4/Atp5b/Rps17/Hsp90b1/Rps8/Rpl13/Rpl5/Rpsa/Cox7c/Iscu/Rps20/Srp14/Rpl12/Rpl31/Rplp2/Rpl11/Chchd2/Pdia3/Rps16/Rpl19/Rps28/Hspb1/Rps15/Chchd10/Serf2/Tacstd2/Hspa5/Rpl35/Ndufa4/Rps2/Dsp/Ciao2b/Cd59b/Rpl32/Ndufa5/Hspd1/Fth1/Rplp1/Pdia6/Cystm1/Mal/Epcam/Ldhb/Wfdc2"
